"site","utterance","goal","true_state","goal_prob","subid"
"US","terrible","nice","3",0.025,"5"
"US","okay","nice","2",0.725,"5"
"US","okay","mean","4",0.25,"8"
"US","bad","mean","1",0.075,"8"
"US","terrible","mean","2",0.5,"8"
"US","amazing","mean","2",0.275,"8"
"US","amazing","mean","5",0.025,"8"
"US","bad","mean","3",0.8,"8"
"US","amazing","mean","4",0.05,"8"
"US","good","mean","3",0.5,"8"
"US","terrible","mean","3",0.95,"8"
"US","good","mean","2",0.025,"8"
"US","bad","mean","5",0.9,"8"
"US","okay","mean","1",0.025,"8"
"US","terrible","mean","1",0.05,"8"
"US","amazing","mean","1",0.025,"8"
"US","good","mean","4",0.05,"8"
"US","terrible","mean","4",0.975,"8"
"US","good","mean","1",0,"8"
"US","good","mean","5",0.025,"8"
"US","bad","mean","2",0.45,"8"
"US","bad","mean","4",1,"8"
"US","okay","mean","3",0.6,"8"
"US","okay","mean","2",0.3,"8"
"US","amazing","mean","3",0,"8"
"US","okay","mean","5",0.775,"8"
"US","terrible","mean","5",0.975,"8"
"US","amazing","honest","5",0.75,"9"
"US","bad","honest","3",0.775,"9"
"US","okay","honest","3",0.8,"9"
"US","amazing","honest","3",0.825,"9"
"US","okay","honest","2",0.9,"9"
"US","terrible","honest","2",0.825,"9"
"US","okay","honest","4",0.3,"9"
"US","good","honest","3",0.375,"9"
"US","terrible","honest","4",0.95,"9"
"US","amazing","honest","2",0.125,"9"
"US","good","honest","4",0.55,"9"
"US","terrible","honest","5",0.175,"9"
"US","good","honest","2",0.25,"9"
"US","okay","honest","1",0.075,"9"
"US","amazing","honest","4",0.5,"9"
"US","terrible","honest","3",0.575,"9"
"US","bad","honest","5",0.15,"9"
"US","bad","honest","2",0.2,"9"
"US","terrible","honest","1",0.875,"9"
"US","amazing","honest","1",0.05,"9"
"US","okay","honest","5",0.125,"9"
"US","good","honest","5",0.85,"9"
"US","bad","honest","4",0.85,"9"
"US","bad","honest","1",0.9,"9"
"US","good","honest","1",0.15,"9"
"US","amazing","mean","3",0.15,"10"
"US","good","mean","1",0,"10"
"US","good","mean","2",0.1,"10"
"US","bad","mean","3",0.725,"10"
"US","amazing","mean","2",0,"10"
"US","okay","mean","3",0.25,"10"
"US","terrible","mean","3",0.825,"10"
"US","okay","mean","2",0.225,"10"
"US","bad","mean","2",0.5,"10"
"US","amazing","mean","4",0.025,"10"
"US","bad","mean","4",0.925,"10"
"US","good","mean","3",0.125,"10"
"US","okay","mean","1",0.125,"10"
"US","terrible","mean","1",0.5,"10"
"US","terrible","mean","4",0.975,"10"
"US","terrible","mean","5",1,"10"
"US","terrible","mean","2",0.575,"10"
"US","bad","mean","1",0.25,"10"
"US","okay","mean","4",0.6,"10"
"US","okay","mean","5",0.75,"10"
"US","bad","mean","5",1,"10"
"US","amazing","mean","5",0,"10"
"US","good","mean","4",0.5,"10"
"US","good","mean","5",0.5,"10"
"US","amazing","mean","1",0.025,"10"
"US","okay","nice","5",0.875,"11"
"US","bad","nice","2",0.225,"11"
"US","amazing","nice","3",1,"11"
"US","bad","nice","3",0.15,"11"
"US","bad","nice","5",0,"11"
"US","terrible","nice","3",0.25,"11"
"US","good","nice","5",0.55,"11"
"US","terrible","nice","5",0,"11"
"US","okay","nice","1",0.2,"11"
"US","good","nice","3",0.75,"11"
"US","amazing","nice","2",0.85,"11"
"US","okay","nice","2",0.725,"11"
"US","bad","nice","4",0.15,"11"
"US","good","nice","2",0.775,"11"
"US","terrible","nice","1",0.075,"11"
"US","good","nice","1",0.275,"11"
"US","amazing","nice","5",0.875,"11"
"US","okay","nice","4",0.25,"11"
"US","amazing","nice","4",0.6,"11"
"US","terrible","nice","4",0.3,"11"
"US","amazing","nice","1",1,"11"
"US","terrible","nice","2",0.275,"11"
"US","okay","nice","3",0.625,"11"
"US","good","nice","4",0.675,"11"
"US","bad","nice","1",0.225,"11"
"US","good","honest","2",0.6,"15"
"US","terrible","honest","3",0.325,"15"
"US","amazing","honest","2",0.625,"15"
"US","amazing","honest","3",0.6,"15"
"US","bad","honest","3",0.7,"15"
"US","bad","honest","4",0.6,"15"
"US","bad","honest","1",0.6,"15"
"US","terrible","honest","2",0.5,"15"
"US","terrible","honest","4",0.45,"15"
"US","good","honest","4",0.575,"15"
"US","amazing","honest","4",0.8,"15"
"US","amazing","honest","1",0.125,"15"
"US","amazing","honest","5",0.875,"15"
"US","bad","honest","2",0.4,"15"
"US","okay","honest","4",0.325,"15"
"US","terrible","honest","5",0.625,"15"
"US","terrible","honest","1",0.65,"15"
"US","okay","honest","3",0.5,"15"
"US","good","honest","1",0.5,"15"
"US","okay","honest","5",0.4,"15"
"US","good","honest","5",0.925,"15"
"US","okay","honest","1",0.125,"15"
"US","good","honest","3",0.675,"15"
"US","bad","honest","5",0.675,"15"
"US","okay","honest","2",0.25,"15"
"US","terrible","honest","3",0.2,"18"
"US","terrible","honest","4",0.175,"18"
"US","good","honest","1",0.125,"18"
"US","amazing","honest","1",0.15,"18"
"US","amazing","honest","3",0.4,"18"
"US","good","honest","4",0.875,"18"
"US","amazing","honest","4",0.775,"18"
"US","amazing","honest","5",0.925,"18"
"US","okay","honest","2",0.9,"18"
"US","amazing","honest","2",0.2,"18"
"US","bad","honest","2",0.875,"18"
"US","terrible","honest","5",0.125,"18"
"US","good","honest","3",0.4,"18"
"US","bad","honest","3",0.225,"18"
"US","okay","honest","4",0.225,"18"
"US","good","honest","2",0.275,"18"
"US","okay","honest","1",0.25,"18"
"US","okay","honest","3",0.925,"18"
"US","good","honest","5",0.75,"18"
"US","bad","honest","1",0.975,"18"
"US","bad","honest","4",0.15,"18"
"US","okay","honest","5",0.225,"18"
"US","terrible","honest","2",0.8,"18"
"US","terrible","honest","1",0.925,"18"
"US","bad","honest","5",0.125,"18"
"US","okay","honest","4",0.225,"19"
"US","amazing","honest","4",0.5,"19"
"US","good","honest","3",0.25,"19"
"US","amazing","honest","1",0.025,"19"
"US","okay","honest","1",0.225,"19"
"US","okay","honest","2",0.2,"19"
"US","terrible","honest","3",0.2,"19"
"US","bad","honest","1",0.75,"19"
"US","terrible","honest","1",0.75,"19"
"US","bad","honest","5",0.025,"19"
"US","amazing","honest","5",0.95,"19"
"US","okay","honest","3",0.7,"19"
"US","terrible","honest","4",0.05,"19"
"US","amazing","honest","2",0.225,"19"
"US","bad","honest","4",0.025,"19"
"US","bad","honest","2",0.5,"19"
"US","good","honest","1",0.125,"19"
"US","terrible","honest","5",0.025,"19"
"US","bad","honest","3",0.25,"19"
"US","good","honest","2",0.275,"19"
"US","good","honest","4",0.725,"19"
"US","terrible","honest","2",0.575,"19"
"US","good","honest","5",0.725,"19"
"US","okay","honest","5",0.225,"19"
"US","amazing","honest","3",0.35,"19"
"US","amazing","nice","4",0.775,"22"
"US","amazing","nice","3",0.775,"22"
"US","good","nice","1",0.725,"22"
"US","terrible","nice","1",0.55,"22"
"US","bad","nice","1",0.475,"22"
"US","good","nice","2",0.5,"22"
"US","okay","nice","2",0.325,"22"
"US","good","nice","5",1,"22"
"US","good","nice","4",0.7,"22"
"US","amazing","nice","5",0.95,"22"
"US","terrible","nice","2",0.25,"22"
"US","bad","nice","3",0.35,"22"
"US","okay","nice","3",0.675,"22"
"US","okay","nice","5",0.75,"22"
"US","terrible","nice","3",0.725,"22"
"US","amazing","nice","2",0.55,"22"
"US","bad","nice","5",0.7,"22"
"US","bad","nice","2",0.7,"22"
"US","terrible","nice","4",0.3,"22"
"US","okay","nice","1",0.275,"22"
"US","okay","nice","4",0.45,"22"
"US","good","nice","3",0.75,"22"
"US","terrible","nice","5",0.525,"22"
"US","amazing","nice","1",0.275,"22"
"US","bad","nice","4",0.5,"22"
"US","good","nice","1",0.05,"22"
"US","okay","nice","4",0.3,"22"
"US","okay","nice","5",0.225,"22"
"US","bad","nice","4",0.925,"22"
"US","good","nice","3",0.175,"22"
"US","bad","nice","1",0.325,"22"
"US","amazing","nice","4",0,"22"
"US","bad","nice","5",0.95,"22"
"US","amazing","nice","1",0.025,"22"
"US","amazing","nice","2",0.025,"22"
"US","bad","nice","3",0.65,"22"
"US","terrible","nice","2",0.35,"22"
"US","amazing","nice","5",0.025,"22"
"US","terrible","nice","1",0.2,"22"
"US","good","nice","5",0.6,"22"
"US","terrible","nice","3",0.9,"22"
"US","terrible","nice","5",0.95,"22"
"US","good","nice","2",0.225,"22"
"US","okay","nice","2",0.325,"22"
"US","okay","nice","3",0.575,"22"
"US","bad","nice","2",0.625,"22"
"US","terrible","nice","4",0.95,"22"
"US","good","nice","4",0.2,"22"
"US","amazing","nice","3",0.1,"22"
"US","okay","nice","1",0.35,"22"
"US","good","honest","1",0.025,"24"
"US","terrible","honest","1",0.775,"24"
"US","okay","honest","2",0.95,"24"
"US","good","honest","3",0.5,"24"
"US","terrible","honest","5",0.05,"24"
"US","terrible","honest","3",0.4,"24"
"US","okay","honest","1",0.2,"24"
"US","terrible","honest","2",0.675,"24"
"US","amazing","honest","5",0.975,"24"
"US","good","honest","2",0.2,"24"
"US","okay","honest","5",0.425,"24"
"US","bad","honest","1",0.975,"24"
"US","terrible","honest","4",0.125,"24"
"US","bad","honest","3",0.4,"24"
"US","bad","honest","5",0.1,"24"
"US","good","honest","5",0.825,"24"
"US","bad","honest","4",0.175,"24"
"US","amazing","honest","2",0.15,"24"
"US","amazing","honest","4",0.675,"24"
"US","okay","honest","3",0.725,"24"
"US","good","honest","4",0.875,"24"
"US","amazing","honest","3",0.5,"24"
"US","bad","honest","2",0.775,"24"
"US","okay","honest","4",0.45,"24"
"US","amazing","honest","1",0.1,"24"
"US","good","honest","5",1,"26"
"US","bad","honest","3",0.45,"26"
"US","terrible","honest","4",0.625,"26"
"US","terrible","honest","3",0.175,"26"
"US","okay","honest","4",0.45,"26"
"US","amazing","honest","1",0.15,"26"
"US","bad","honest","2",0.825,"26"
"US","amazing","honest","2",0.15,"26"
"US","terrible","honest","5",0.075,"26"
"US","okay","honest","2",0.9,"26"
"US","good","honest","3",0.8,"26"
"US","good","honest","4",0.85,"26"
"US","amazing","honest","5",0.9,"26"
"US","amazing","honest","4",0.725,"26"
"US","okay","honest","3",0.925,"26"
"US","okay","honest","5",0.15,"26"
"US","bad","honest","4",0.1,"26"
"US","amazing","honest","3",0.7,"26"
"US","bad","honest","5",0.075,"26"
"US","good","honest","1",0.1,"26"
"US","terrible","honest","2",0.825,"26"
"US","good","honest","2",0.1,"26"
"US","okay","honest","1",0.075,"26"
"US","terrible","honest","1",0.95,"26"
"US","bad","honest","1",1,"26"
"US","amazing","honest","3",0.2,"27"
"US","good","honest","2",0.025,"27"
"US","terrible","honest","1",1,"27"
"US","bad","honest","5",0,"27"
"US","amazing","honest","2",0,"27"
"US","bad","honest","4",0.025,"27"
"US","good","honest","5",0.65,"27"
"US","okay","honest","4",0.65,"27"
"US","amazing","honest","1",0,"27"
"US","amazing","honest","5",1,"27"
"US","bad","honest","1",1,"27"
"US","bad","honest","3",0.325,"27"
"US","okay","honest","2",0.6,"27"
"US","okay","honest","1",0.2,"27"
"US","terrible","honest","3",0.25,"27"
"US","good","honest","1",0,"27"
"US","good","honest","3",0.525,"27"
"US","bad","honest","2",0.725,"27"
"US","good","honest","4",1,"27"
"US","terrible","honest","5",0,"27"
"US","okay","honest","3",1,"27"
"US","terrible","honest","2",0.7,"27"
"US","terrible","honest","4",0,"27"
"US","okay","honest","5",0.25,"27"
"US","amazing","honest","4",0.75,"27"
"US","good","nice","3",0.875,"28"
"US","amazing","nice","4",0.75,"28"
"US","terrible","nice","3",0.25,"28"
"US","terrible","nice","5",0,"28"
"US","okay","nice","4",0.325,"28"
"US","terrible","nice","1",0.375,"28"
"US","okay","nice","5",0.2,"28"
"US","okay","nice","2",0.8,"28"
"US","okay","nice","1",0.8,"28"
"US","bad","nice","3",0.1,"28"
"US","good","nice","4",0.55,"28"
"US","terrible","nice","2",0.25,"28"
"US","bad","nice","1",0.5,"28"
"US","amazing","nice","2",0.95,"28"
"US","bad","nice","2",0.225,"28"
"US","amazing","nice","5",1,"28"
"US","good","nice","1",1,"28"
"US","amazing","nice","1",1,"28"
"US","terrible","nice","4",0.075,"28"
"US","bad","nice","4",0.125,"28"
"US","good","nice","2",0.75,"28"
"US","okay","nice","3",0.5,"28"
"US","bad","nice","5",0,"28"
"US","amazing","nice","3",1,"28"
"US","good","nice","5",0.25,"28"
"US","okay","nice","2",0.5,"29"
"US","amazing","nice","3",0.675,"29"
"US","bad","nice","4",0.1,"29"
"US","good","nice","1",0.875,"29"
"US","okay","nice","4",0.25,"29"
"US","terrible","nice","4",0.225,"29"
"US","terrible","nice","3",0.325,"29"
"US","amazing","nice","1",0.875,"29"
"US","bad","nice","5",0.075,"29"
"US","amazing","nice","5",0.875,"29"
"US","bad","nice","1",0.5,"29"
"US","okay","nice","1",0.6,"29"
"US","bad","nice","2",0.5,"29"
"US","okay","nice","5",0.325,"29"
"US","terrible","nice","2",0.325,"29"
"US","okay","nice","3",0.5,"29"
"US","good","nice","4",0.5,"29"
"US","good","nice","2",0.825,"29"
"US","good","nice","3",0.6,"29"
"US","good","nice","5",0.775,"29"
"US","terrible","nice","1",0.5,"29"
"US","terrible","nice","5",0.025,"29"
"US","amazing","nice","4",0.675,"29"
"US","amazing","nice","2",0.9,"29"
"US","bad","nice","3",0.2,"29"
"US","amazing","nice","5",0.875,"30"
"US","good","nice","3",0.5,"30"
"US","terrible","nice","1",0.075,"30"
"US","okay","nice","4",0.5,"30"
"US","amazing","nice","1",0.875,"30"
"US","terrible","nice","5",0,"30"
"US","terrible","nice","4",0,"30"
"US","amazing","nice","4",1,"30"
"US","okay","nice","3",0.5,"30"
"US","amazing","nice","2",1,"30"
"US","good","nice","2",0.775,"30"
"US","okay","nice","1",0.5,"30"
"US","okay","nice","2",0.5,"30"
"US","bad","nice","5",0.075,"30"
"US","bad","nice","3",0.5,"30"
"US","okay","nice","5",0.5,"30"
"US","bad","nice","1",0.025,"30"
"US","good","nice","1",1,"30"
"US","good","nice","4",0.75,"30"
"US","terrible","nice","2",0.275,"30"
"US","terrible","nice","3",0.225,"30"
"US","good","nice","5",0.775,"30"
"US","bad","nice","2",0.3,"30"
"US","amazing","nice","3",0.9,"30"
"US","bad","nice","4",0.125,"30"
"US","bad","nice","3",0.15,"33"
"US","terrible","nice","5",0.075,"33"
"US","amazing","nice","3",0.85,"33"
"US","good","nice","5",0.875,"33"
"US","amazing","nice","4",0.925,"33"
"US","okay","nice","4",0.3,"33"
"US","good","nice","2",0.875,"33"
"US","bad","nice","4",0.125,"33"
"US","terrible","nice","3",0.15,"33"
"US","terrible","nice","1",0.05,"33"
"US","bad","nice","1",0.075,"33"
"US","good","nice","1",0.925,"33"
"US","bad","nice","5",0.025,"33"
"US","bad","nice","2",0.8,"33"
"US","okay","nice","5",0.6,"33"
"US","okay","nice","1",0.75,"33"
"US","good","nice","4",0.725,"33"
"US","terrible","nice","4",0.975,"33"
"US","terrible","nice","2",0.675,"33"
"US","okay","nice","3",0.575,"33"
"US","good","nice","3",0.65,"33"
"US","amazing","nice","5",0.95,"33"
"US","amazing","nice","2",0.825,"33"
"US","okay","nice","2",0.6,"33"
"US","amazing","nice","1",0.95,"33"
"US","bad","mean","1",0.325,"35"
"US","okay","mean","3",0.15,"35"
"US","okay","mean","4",0.6,"35"
"US","amazing","mean","3",0.05,"35"
"US","amazing","mean","2",0.925,"35"
"US","amazing","mean","4",0.05,"35"
"US","good","mean","4",0.5,"35"
"US","bad","mean","2",0.25,"35"
"US","terrible","mean","3",0.75,"35"
"US","terrible","mean","2",0.1,"35"
"US","amazing","mean","5",0.025,"35"
"US","terrible","mean","4",0,"35"
"US","bad","mean","4",0.925,"35"
"US","good","mean","5",0,"35"
"US","okay","mean","1",0.225,"35"
"US","amazing","mean","1",0,"35"
"US","bad","mean","5",1,"35"
"US","bad","mean","3",0.5,"35"
"US","good","mean","2",0.225,"35"
"US","okay","mean","2",0.5,"35"
"US","terrible","mean","1",0.3,"35"
"US","good","mean","3",0.5,"35"
"US","okay","mean","5",0.5,"35"
"US","terrible","mean","5",1,"35"
"US","good","mean","1",0,"35"
"US","bad","honest","3",0.075,"36"
"US","amazing","honest","3",0.5,"36"
"US","amazing","honest","5",1,"36"
"US","okay","honest","2",0.5,"36"
"US","terrible","honest","1",1,"36"
"US","good","honest","4",1,"36"
"US","okay","honest","4",0.3,"36"
"US","good","honest","2",0.275,"36"
"US","bad","honest","2",1,"36"
"US","okay","honest","1",0.225,"36"
"US","bad","honest","1",1,"36"
"US","good","honest","3",0.65,"36"
"US","okay","honest","3",0.55,"36"
"US","terrible","honest","3",0.5,"36"
"US","amazing","honest","4",0.775,"36"
"US","bad","honest","5",0,"36"
"US","amazing","honest","1",0,"36"
"US","good","honest","5",1,"36"
"US","terrible","honest","5",0,"36"
"US","good","honest","1",0,"36"
"US","amazing","honest","2",0,"36"
"US","okay","honest","5",0,"36"
"US","terrible","honest","4",0,"36"
"US","terrible","honest","2",1,"36"
"US","bad","honest","4",0,"36"
"US","terrible","nice","2",0.5,"41"
"US","terrible","nice","5",0,"41"
"US","okay","nice","4",0.05,"41"
"US","okay","nice","3",0.5,"41"
"US","terrible","nice","1",0.5,"41"
"US","bad","nice","4",0.225,"41"
"US","bad","nice","3",0.3,"41"
"US","good","nice","2",0.75,"41"
"US","good","nice","1",0.925,"41"
"US","amazing","nice","4",0.95,"41"
"US","bad","nice","2",0.25,"41"
"US","terrible","nice","3",0.35,"41"
"US","okay","nice","5",0.1,"41"
"US","okay","nice","2",0.725,"41"
"US","amazing","nice","2",0.875,"41"
"US","amazing","nice","3",0.925,"41"
"US","bad","nice","1",0.5,"41"
"US","amazing","nice","1",0.95,"41"
"US","bad","nice","5",0.05,"41"
"US","good","nice","4",0.7,"41"
"US","good","nice","5",0.05,"41"
"US","terrible","nice","4",0.1,"41"
"US","amazing","nice","5",0.975,"41"
"US","okay","nice","1",0.9,"41"
"US","good","nice","3",0.275,"41"
"US","amazing","mean","3",0.05,"42"
"US","good","mean","2",0.35,"42"
"US","good","mean","3",0,"42"
"US","terrible","mean","4",0.8,"42"
"US","okay","mean","1",0.4,"42"
"US","good","mean","1",0,"42"
"US","amazing","mean","1",0,"42"
"US","bad","mean","3",0.825,"42"
"US","okay","mean","4",1,"42"
"US","amazing","mean","4",0,"42"
"US","bad","mean","1",0.325,"42"
